,GeneID,GO_ID,gene-symbol,GO_term,gene-score
14472,2475,GO:0043025,MTOR,neuronal cell body,2.0
14473,2475,GO:0043087,MTOR,regulation of GTPase activity,2.0
14474,2475,GO:0043200,MTOR,response to amino acid,2.0
14475,2475,GO:0043276,MTOR,anoikis,2.0
14476,2475,GO:0043278,MTOR,response to morphine,2.0
14477,2475,GO:0043610,MTOR,regulation of carbohydrate utilization,2.0
14478,2475,GO:0045335,MTOR,phagocytic vesicle,2.0
14479,2475,GO:0045429,MTOR,positive regulation of nitric oxide biosynthetic process,2.0
14480,2475,GO:0045670,MTOR,regulation of osteoclast differentiation,2.0
14481,2475,GO:0045727,MTOR,positive regulation of translation,2.0
14482,2475,GO:0045792,MTOR,negative regulation of cell size,2.0
14483,2475,GO:0045945,MTOR,positive regulation of transcription by RNA polymerase III,2.0
14484,2475,GO:0046777,MTOR,protein autophosphorylation,2.0
14485,2475,GO:0046889,MTOR,positive regulation of lipid biosynthetic process,2.0
14486,2475,GO:0048255,MTOR,mRNA stabilization,2.0
14487,2475,GO:0048511,MTOR,rhythmic process,2.0
14488,2475,GO:0048661,MTOR,positive regulation of smooth muscle cell proliferation,2.0
14489,2475,GO:0048714,MTOR,positive regulation of oligodendrocyte differentiation,2.0
14490,2475,GO:0050731,MTOR,positive regulation of peptidyl-tyrosine phosphorylation,2.0
14491,2475,GO:0050882,MTOR,voluntary musculoskeletal movement,2.0
14492,2475,GO:0051219,MTOR,phosphoprotein binding,2.0
14493,2475,GO:0051496,MTOR,positive regulation of stress fiber assembly,2.0
14494,2475,GO:0051549,MTOR,positive regulation of keratinocyte migration,2.0
14495,2475,GO:0051647,MTOR,nucleus localization,2.0
14496,2475,GO:0051897,MTOR,positive regulation of protein kinase B signaling,2.0
14497,2475,GO:0055013,MTOR,cardiac muscle cell development,2.0
14498,2475,GO:0060048,MTOR,cardiac muscle contraction,2.0
14499,2475,GO:0060135,MTOR,maternal process involved in female pregnancy,2.0
14500,2475,GO:0060252,MTOR,positive regulation of glial cell proliferation,2.0
14501,2475,GO:0060999,MTOR,positive regulation of dendritic spine development,2.0
14502,2475,GO:0061051,MTOR,positive regulation of cell growth involved in cardiac muscle cell development,2.0
14503,2475,GO:0070885,MTOR,negative regulation of calcineurin-NFAT signaling cascade,2.0
14504,2475,GO:0071230,MTOR,cellular response to amino acid stimulus,2.0
14505,2475,GO:0071233,MTOR,cellular response to leucine,2.0
14506,2475,GO:0071456,MTOR,cellular response to hypoxia,2.0
14507,2475,GO:0090335,MTOR,regulation of brown fat cell differentiation,2.0
14508,2475,GO:0090559,MTOR,regulation of membrane permeability,2.0
14509,2475,GO:0098978,MTOR,glutamatergic synapse,2.0
14510,2475,GO:0099524,MTOR,postsynaptic cytosol,2.0
14511,2475,GO:0106310,MTOR,protein serine kinase activity,2.0
14512,2475,GO:0106311,MTOR,protein threonine kinase activity,2.0
14513,2475,GO:1900034,MTOR,regulation of cellular response to heat,2.0
14514,2475,GO:1901216,MTOR,positive regulation of neuron death,2.0
14515,2475,GO:1901838,MTOR,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,2.0
14516,2475,GO:1903691,MTOR,"positive regulation of wound healing, spreading of epidermal cells",2.0
14517,2475,GO:1904000,MTOR,positive regulation of eating behavior,2.0
14518,2475,GO:1904056,MTOR,positive regulation of cholangiocyte proliferation,2.0
14519,2475,GO:1904058,MTOR,positive regulation of sensory perception of pain,2.0
14520,2475,GO:1904059,MTOR,regulation of locomotor rhythm,2.0
14521,2475,GO:1904193,MTOR,negative regulation of cholangiocyte apoptotic process,2.0
14522,2475,GO:1904197,MTOR,positive regulation of granulosa cell proliferation,2.0
14523,2475,GO:1904206,MTOR,positive regulation of skeletal muscle hypertrophy,2.0
14524,2475,GO:1904213,MTOR,negative regulation of iodide transmembrane transport,2.0
14525,2475,GO:1904690,MTOR,positive regulation of cytoplasmic translational initiation,2.0
14526,2475,GO:1990253,MTOR,cellular response to leucine starvation,2.0
14550,4628,GO:0000146,MYH10,microfilament motor activity,2.0
14551,4628,GO:0000281,MYH10,mitotic cytokinesis,2.0
14552,4628,GO:0001701,MYH10,in utero embryonic development,2.0
14553,4628,GO:0001725,MYH10,stress fiber,2.0
14554,4628,GO:0001764,MYH10,neuron migration,2.0
14555,4628,GO:0001778,MYH10,plasma membrane repair,2.0
14556,4628,GO:0003279,MYH10,cardiac septum development,2.0
14557,4628,GO:0003779,MYH10,actin binding,2.0
14558,4628,GO:0005515,MYH10,protein binding,2.0
14559,4628,GO:0005516,MYH10,calmodulin binding,2.0
14560,4628,GO:0005524,MYH10,ATP binding,2.0
14562,4628,GO:0005634,MYH10,nucleus,2.0
14563,4628,GO:0005737,MYH10,cytoplasm,2.0
14564,4628,GO:0005819,MYH10,spindle,2.0
14565,4628,GO:0005829,MYH10,cytosol,2.0
14567,4628,GO:0005844,MYH10,polysome,2.0
14568,4628,GO:0005903,MYH10,brush border,2.0
14569,4628,GO:0005938,MYH10,cell cortex,2.0
14570,4628,GO:0006887,MYH10,exocytosis,2.0
14571,4628,GO:0006930,MYH10,"substrate-dependent cell migration, cell extension",2.0
14572,4628,GO:0007097,MYH10,nuclear migration,2.0
14573,4628,GO:0007155,MYH10,cell adhesion,2.0
14574,4628,GO:0007411,MYH10,axon guidance,2.0
14575,4628,GO:0007512,MYH10,adult heart development,2.0
14576,4628,GO:0008283,MYH10,cell population proliferation,2.0
14577,4628,GO:0008360,MYH10,regulation of cell shape,2.0
14578,4628,GO:0016459,MYH10,myosin complex,2.0
14579,4628,GO:0016460,MYH10,myosin II complex,2.0
14580,4628,GO:0016887,MYH10,ATPase activity,2.0
14581,4628,GO:0021592,MYH10,fourth ventricle development,2.0
14582,4628,GO:0021670,MYH10,lateral ventricle development,2.0
14583,4628,GO:0021678,MYH10,third ventricle development,2.0
14584,4628,GO:0021680,MYH10,cerebellar Purkinje cell layer development,2.0
14585,4628,GO:0030027,MYH10,lamellipodium,2.0
14586,4628,GO:0030048,MYH10,actin filament-based movement,2.0
14587,4628,GO:0030426,MYH10,growth cone,2.0
14588,4628,GO:0030496,MYH10,midbody,2.0
14589,4628,GO:0030898,MYH10,actin-dependent ATPase activity,2.0
14591,4628,GO:0031032,MYH10,actomyosin structure organization,2.0
14592,4628,GO:0031594,MYH10,neuromuscular junction,2.0
14593,4628,GO:0032154,MYH10,cleavage furrow,2.0
14594,4628,GO:0035613,MYH10,RNA stem-loop binding,2.0
14595,4628,GO:0035904,MYH10,aorta development,2.0
14596,4628,GO:0042641,MYH10,actomyosin,2.0
14597,4628,GO:0043025,MYH10,neuronal cell body,2.0
14598,4628,GO:0043197,MYH10,dendritic spine,2.0
14599,4628,GO:0043531,MYH10,ADP binding,2.0
14600,4628,GO:0048027,MYH10,mRNA 5'-UTR binding,2.0
14601,4628,GO:0050714,MYH10,positive regulation of protein secretion,2.0
14602,4628,GO:0050885,MYH10,neuromuscular process controlling balance,2.0
14603,4628,GO:0051015,MYH10,actin filament binding,2.0
14605,4628,GO:0055003,MYH10,cardiac myofibril assembly,2.0
14606,4628,GO:0055015,MYH10,ventricular cardiac muscle cell development,2.0
14607,4628,GO:0060041,MYH10,retina development in camera-type eye,2.0
14608,4628,GO:0060976,MYH10,coronary vasculature development,2.0
14609,4628,GO:0070062,MYH10,extracellular exosome,2.0
14610,4628,GO:0097513,MYH10,myosin II filament,2.0
14611,4628,GO:0098885,MYH10,modification of postsynaptic actin cytoskeleton,2.0
14680,4644,GO:0000146,MYO5A,microfilament motor activity,2.0
14682,4644,GO:0001726,MYO5A,ruffle,2.0
14683,4644,GO:0001750,MYO5A,photoreceptor outer segment,2.0
14684,4644,GO:0003723,MYO5A,RNA binding,2.0
14685,4644,GO:0005509,MYO5A,calcium ion binding,2.0
14686,4644,GO:0005515,MYO5A,protein binding,2.0
14687,4644,GO:0005516,MYO5A,calmodulin binding,2.0
14688,4644,GO:0005524,MYO5A,ATP binding,2.0
14689,4644,GO:0005737,MYO5A,cytoplasm,2.0
14691,4644,GO:0005764,MYO5A,lysosome,2.0
14692,4644,GO:0005769,MYO5A,early endosome,2.0
14693,4644,GO:0005770,MYO5A,late endosome,2.0
14694,4644,GO:0005777,MYO5A,peroxisome,2.0
14695,4644,GO:0005783,MYO5A,endoplasmic reticulum,2.0
14696,4644,GO:0005794,MYO5A,Golgi apparatus,2.0
14697,4644,GO:0005829,MYO5A,cytosol,2.0
14698,4644,GO:0005882,MYO5A,intermediate filament,2.0
14699,4644,GO:0005884,MYO5A,actin filament,2.0
14700,4644,GO:0006887,MYO5A,exocytosis,2.0
14701,4644,GO:0006892,MYO5A,post-Golgi vesicle-mediated transport,2.0
14702,4644,GO:0007015,MYO5A,actin filament organization,2.0
14703,4644,GO:0007268,MYO5A,chemical synaptic transmission,2.0
14704,4644,GO:0007601,MYO5A,visual perception,2.0
14705,4644,GO:0015629,MYO5A,actin cytoskeleton,2.0
14706,4644,GO:0016020,MYO5A,membrane,2.0
14708,4644,GO:0016192,MYO5A,vesicle-mediated transport,2.0
14709,4644,GO:0016461,MYO5A,unconventional myosin complex,2.0
14710,4644,GO:0030048,MYO5A,actin filament-based movement,2.0
14711,4644,GO:0030050,MYO5A,vesicle transport along actin filament,2.0
14713,4644,GO:0030073,MYO5A,insulin secretion,2.0
14714,4644,GO:0030318,MYO5A,melanocyte differentiation,2.0
14715,4644,GO:0030426,MYO5A,growth cone,2.0
14716,4644,GO:0030898,MYO5A,actin-dependent ATPase activity,2.0
14717,4644,GO:0031267,MYO5A,small GTPase binding,2.0
14718,4644,GO:0031585,MYO5A,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",2.0
14719,4644,GO:0031982,MYO5A,vesicle,2.0
14720,4644,GO:0031987,MYO5A,locomotion involved in locomotory behavior,2.0
14721,4644,GO:0032252,MYO5A,secretory granule localization,2.0
14722,4644,GO:0032402,MYO5A,melanosome transport,2.0
14723,4644,GO:0032433,MYO5A,filopodium tip,2.0
14724,4644,GO:0032593,MYO5A,insulin-responsive compartment,2.0
14725,4644,GO:0032869,MYO5A,cellular response to insulin stimulus,2.0
14726,4644,GO:0035371,MYO5A,microtubule plus-end,2.0
14727,4644,GO:0042438,MYO5A,melanin biosynthetic process,2.0
14728,4644,GO:0042470,MYO5A,melanosome,2.0
14729,4644,GO:0042476,MYO5A,odontogenesis,2.0
14730,4644,GO:0042552,MYO5A,myelination,2.0
14731,4644,GO:0042641,MYO5A,actomyosin,2.0
14732,4644,GO:0042759,MYO5A,long-chain fatty acid biosynthetic process,2.0
14733,4644,GO:0042802,MYO5A,identical protein binding,2.0
14734,4644,GO:0043005,MYO5A,neuron projection,2.0
14735,4644,GO:0043025,MYO5A,neuronal cell body,2.0
14736,4644,GO:0048820,MYO5A,hair follicle maturation,2.0
14737,4644,GO:0050808,MYO5A,synapse organization,2.0
14738,4644,GO:0051015,MYO5A,actin filament binding,2.0
14739,4644,GO:0055037,MYO5A,recycling endosome,2.0
14740,4644,GO:0070062,MYO5A,extracellular exosome,2.0
14741,4644,GO:0072659,MYO5A,protein localization to plasma membrane,2.0
14742,4644,GO:0097718,MYO5A,disordered domain specific binding,2.0
14743,4644,GO:0098794,MYO5A,postsynapse,2.0
14744,4644,GO:0098978,MYO5A,glutamatergic synapse,2.0
14745,4644,GO:0099089,MYO5A,establishment of endoplasmic reticulum localization to postsynapse,2.0
14746,4644,GO:0099566,MYO5A,regulation of postsynaptic cytosolic calcium ion concentration,2.0
14747,4644,GO:1903358,MYO5A,regulation of Golgi organization,2.0
14760,4650,GO:0000146,MYO9B,microfilament motor activity,2.0
14761,4650,GO:0003779,MYO9B,actin binding,2.0
14762,4650,GO:0005096,MYO9B,GTPase activator activity,2.0
14764,4650,GO:0005515,MYO9B,protein binding,2.0
14765,4650,GO:0005516,MYO9B,calmodulin binding,2.0
14766,4650,GO:0005524,MYO9B,ATP binding,2.0
14767,4650,GO:0005737,MYO9B,cytoplasm,2.0
14768,4650,GO:0005829,MYO9B,cytosol,2.0
14770,4650,GO:0005884,MYO9B,actin filament,2.0
14771,4650,GO:0005938,MYO9B,cell cortex,2.0
14772,4650,GO:0007266,MYO9B,Rho protein signal transduction,2.0
14773,4650,GO:0015629,MYO9B,actin cytoskeleton,2.0
14774,4650,GO:0016020,MYO9B,membrane,2.0
14775,4650,GO:0016459,MYO9B,myosin complex,2.0
14776,4650,GO:0016887,MYO9B,ATPase activity,2.0
14777,4650,GO:0030048,MYO9B,actin filament-based movement,2.0
14779,4650,GO:0031267,MYO9B,small GTPase binding,2.0
14780,4650,GO:0032011,MYO9B,ARF protein signal transduction,2.0
14781,4650,GO:0035023,MYO9B,regulation of Rho protein signal transduction,2.0
14782,4650,GO:0035385,MYO9B,Roundabout signaling pathway,2.0
14783,4650,GO:0042803,MYO9B,protein homodimerization activity,2.0
14784,4650,GO:0043531,MYO9B,ADP binding,2.0
14785,4650,GO:0043547,MYO9B,positive regulation of GTPase activity,2.0
14786,4650,GO:0046872,MYO9B,metal ion binding,2.0
14787,4650,GO:0048471,MYO9B,perinuclear region of cytoplasm,2.0
14788,4650,GO:0048495,MYO9B,Roundabout binding,2.0
14789,4650,GO:0051056,MYO9B,regulation of small GTPase mediated signal transduction,2.0
14992,89797,GO:0003678,NAV2,DNA helicase activity,2.0
14993,89797,GO:0005515,NAV2,protein binding,2.0
14994,89797,GO:0005524,NAV2,ATP binding,2.0
14995,89797,GO:0005654,NAV2,nucleoplasm,2.0
14996,89797,GO:0007399,NAV2,nervous system development,2.0
14997,89797,GO:0022008,NAV2,neurogenesis,2.0
14998,89797,GO:0032508,NAV2,DNA duplex unwinding,2.0
15041,9611,GO:0000118,NCOR1,histone deacetylase complex,2.0
15043,9611,GO:0000122,NCOR1,negative regulation of transcription by RNA polymerase II,2.0
15046,9611,GO:0000785,NCOR1,chromatin,2.0
15048,9611,GO:0000976,NCOR1,transcription regulatory region sequence-specific DNA binding,2.0
15049,9611,GO:0001102,NCOR1,RNA polymerase II activating transcription factor binding,2.0
15050,9611,GO:0003714,NCOR1,transcription corepressor activity,2.0
15053,9611,GO:0005515,NCOR1,protein binding,2.0
15054,9611,GO:0005634,NCOR1,nucleus,2.0
15056,9611,GO:0005654,NCOR1,nucleoplasm,2.0
15058,9611,GO:0005829,NCOR1,cytosol,2.0
15059,9611,GO:0006325,NCOR1,chromatin organization,2.0
15060,9611,GO:0007623,NCOR1,circadian rhythm,2.0
15061,9611,GO:0016020,NCOR1,membrane,2.0
15062,9611,GO:0016580,NCOR1,Sin3 complex,2.0
15064,9611,GO:0017053,NCOR1,transcription repressor complex,2.0
15066,9611,GO:0019216,NCOR1,regulation of lipid metabolic process,2.0
15067,9611,GO:0035257,NCOR1,nuclear hormone receptor binding,2.0
15069,9611,GO:0042826,NCOR1,histone deacetylase binding,2.0
15071,9611,GO:0045475,NCOR1,locomotor rhythm,2.0
15072,9611,GO:0045820,NCOR1,negative regulation of glycolytic process,2.0
15073,9611,GO:0045892,NCOR1,"negative regulation of transcription, DNA-templated",2.0
15075,9611,GO:0045922,NCOR1,negative regulation of fatty acid metabolic process,2.0
15076,9611,GO:0046329,NCOR1,negative regulation of JNK cascade,2.0
15077,9611,GO:0046966,NCOR1,thyroid hormone receptor binding,2.0
15078,9611,GO:0051225,NCOR1,spindle assembly,2.0
15079,9611,GO:0060766,NCOR1,negative regulation of androgen receptor signaling pathway,2.0
15080,9611,GO:0072686,NCOR1,mitotic spindle,2.0
15081,9611,GO:1903799,NCOR1,negative regulation of production of miRNAs involved in gene silencing by miRNA,2.0
15188,9603,GO:0000122,NFE2L3,negative regulation of transcription by RNA polymerase II,2.0
15189,9603,GO:0000785,NFE2L3,chromatin,2.0
15190,9603,GO:0000978,NFE2L3,RNA polymerase II cis-regulatory region sequence-specific DNA binding,2.0
15192,9603,GO:0000981,NFE2L3,"DNA-binding transcription factor activity, RNA polymerase II-specific",2.0
15194,9603,GO:0001227,NFE2L3,"DNA-binding transcription repressor activity, RNA polymerase II-specific",2.0
15195,9603,GO:0005515,NFE2L3,protein binding,2.0
15196,9603,GO:0005634,NFE2L3,nucleus,2.0
15197,9603,GO:0006357,NFE2L3,regulation of transcription by RNA polymerase II,2.0
15198,9603,GO:0006366,NFE2L3,transcription by RNA polymerase II,2.0
15268,22981,GO:0000086,NINL,G2/M transition of mitotic cell cycle,2.0
15269,22981,GO:0005509,NINL,calcium ion binding,2.0
15270,22981,GO:0005515,NINL,protein binding,2.0
15271,22981,GO:0005813,NINL,centrosome,2.0
15272,22981,GO:0005829,NINL,cytosol,2.0
15274,22981,GO:0005874,NINL,microtubule,2.0
15275,22981,GO:0010389,NINL,regulation of G2/M transition of mitotic cell cycle,2.0
15276,22981,GO:0034454,NINL,microtubule anchoring at centrosome,2.0
15277,22981,GO:0045171,NINL,intercellular bridge,2.0
15278,22981,GO:0097711,NINL,ciliary basal body-plasma membrane docking,2.0
15358,340533,GO:0001953,NEXMIF,negative regulation of cell-matrix adhesion,2.0
15359,340533,GO:0005634,NEXMIF,nucleus,2.0
15360,340533,GO:0005654,NEXMIF,nucleoplasm,2.0
15361,340533,GO:0005829,NEXMIF,cytosol,2.0
15362,340533,GO:0030496,NEXMIF,midbody,2.0
15363,340533,GO:0033629,NEXMIF,negative regulation of cell adhesion mediated by integrin,2.0
15364,340533,GO:0072686,NEXMIF,mitotic spindle,2.0
15365,340533,GO:2000048,NEXMIF,negative regulation of cell-cell adhesion mediated by cadherin,2.0
15366,340533,GO:2001223,NEXMIF,negative regulation of neuron migration,2.0
15367,22871,GO:0001540,NLGN1,amyloid-beta binding,2.0
15368,22871,GO:0002087,NLGN1,regulation of respiratory gaseous exchange by nervous system process,2.0
15369,22871,GO:0005794,NLGN1,Golgi apparatus,2.0
15370,22871,GO:0005886,NLGN1,plasma membrane,2.0
15372,22871,GO:0005887,NLGN1,integral component of plasma membrane,2.0
15375,22871,GO:0006605,NLGN1,protein targeting,2.0
15376,22871,GO:0007157,NLGN1,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,2.0
15377,22871,GO:0007158,NLGN1,neuron cell-cell adhesion,2.0
15381,22871,GO:0007268,NLGN1,chemical synaptic transmission,2.0
15382,22871,GO:0007399,NLGN1,nervous system development,2.0
15383,22871,GO:0007416,NLGN1,synapse assembly,2.0
15384,22871,GO:0009897,NLGN1,external side of plasma membrane,2.0
15385,22871,GO:0009986,NLGN1,cell surface,2.0
15387,22871,GO:0010841,NLGN1,"positive regulation of circadian sleep/wake cycle, wakefulness",2.0
15388,22871,GO:0014069,NLGN1,postsynaptic density,2.0
15390,22871,GO:0016080,NLGN1,synaptic vesicle targeting,2.0
15391,22871,GO:0016339,NLGN1,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,2.0
15392,22871,GO:0017146,NLGN1,NMDA selective glutamate receptor complex,2.0
15393,22871,GO:0023041,NLGN1,neuronal signal transduction,2.0
15394,22871,GO:0030165,NLGN1,PDZ domain binding,2.0
15395,22871,GO:0030425,NLGN1,dendrite,2.0
15396,22871,GO:0031175,NLGN1,neuron projection development,2.0
15398,22871,GO:0032230,NLGN1,"positive regulation of synaptic transmission, GABAergic",2.0
15399,22871,GO:0032433,NLGN1,filopodium tip,2.0
15400,22871,GO:0035418,NLGN1,protein localization to synapse,2.0
15401,22871,GO:0038023,NLGN1,signaling receptor activity,2.0
15403,22871,GO:0042043,NLGN1,neurexin family protein binding,2.0
15406,22871,GO:0042802,NLGN1,identical protein binding,2.0
15407,22871,GO:0043083,NLGN1,synaptic cleft,2.0
15408,22871,GO:0043197,NLGN1,dendritic spine,2.0
15409,22871,GO:0043198,NLGN1,dendritic shaft,2.0
15410,22871,GO:0043235,NLGN1,receptor complex,2.0
15411,22871,GO:0044877,NLGN1,protein-containing complex binding,2.0
15412,22871,GO:0045184,NLGN1,establishment of protein localization,2.0
15413,22871,GO:0045202,NLGN1,synapse,2.0
15415,22871,GO:0045664,NLGN1,regulation of neuron differentiation,2.0
15416,22871,GO:0048488,NLGN1,synaptic vesicle endocytosis,2.0
15417,22871,GO:0048489,NLGN1,synaptic vesicle transport,2.0
15418,22871,GO:0048511,NLGN1,rhythmic process,2.0
15419,22871,GO:0048789,NLGN1,cytoskeletal matrix organization at active zone,2.0
15420,22871,GO:0050804,NLGN1,modulation of chemical synaptic transmission,2.0
15422,22871,GO:0050839,NLGN1,cell adhesion molecule binding,2.0
15423,22871,GO:0051491,NLGN1,positive regulation of filopodium assembly,2.0
15424,22871,GO:0051965,NLGN1,positive regulation of synapse assembly,2.0
15426,22871,GO:0051968,NLGN1,"positive regulation of synaptic transmission, glutamatergic",2.0
15427,22871,GO:0060076,NLGN1,excitatory synapse,2.0
15428,22871,GO:0060291,NLGN1,long-term synaptic potentiation,2.0
15429,22871,GO:0060999,NLGN1,positive regulation of dendritic spine development,2.0
15431,22871,GO:0061002,NLGN1,negative regulation of dendritic spine morphogenesis,2.0
15432,22871,GO:0071277,NLGN1,cellular response to calcium ion,2.0
15433,22871,GO:0072553,NLGN1,terminal button organization,2.0
15434,22871,GO:0089717,NLGN1,spanning component of membrane,2.0
15435,22871,GO:0097091,NLGN1,synaptic vesicle clustering,2.0
15436,22871,GO:0097104,NLGN1,postsynaptic membrane assembly,2.0
15438,22871,GO:0097105,NLGN1,presynaptic membrane assembly,2.0
15440,22871,GO:0097110,NLGN1,scaffold protein binding,2.0
15441,22871,GO:0097113,NLGN1,AMPA glutamate receptor clustering,2.0
15442,22871,GO:0097114,NLGN1,NMDA glutamate receptor clustering,2.0
15443,22871,GO:0097115,NLGN1,neurexin clustering involved in presynaptic membrane assembly,2.0
15444,22871,GO:0097119,NLGN1,postsynaptic density protein 95 clustering,2.0
15445,22871,GO:0097120,NLGN1,receptor localization to synapse,2.0
15446,22871,GO:0098793,NLGN1,presynapse,2.0
15447,22871,GO:0098794,NLGN1,postsynapse,2.0
15448,22871,GO:0098942,NLGN1,retrograde trans-synaptic signaling by trans-synaptic protein complex,2.0
15449,22871,GO:0098985,NLGN1,"asymmetric, glutamatergic, excitatory synapse",2.0
15450,22871,GO:0099054,NLGN1,presynapse assembly,2.0
15451,22871,GO:0099055,NLGN1,integral component of postsynaptic membrane,2.0
15452,22871,GO:0099560,NLGN1,synaptic membrane adhesion,2.0
15453,22871,GO:0140058,NLGN1,neuron projection arborization,2.0
15454,22871,GO:1900029,NLGN1,positive regulation of ruffle assembly,2.0
15455,22871,GO:1900244,NLGN1,positive regulation of synaptic vesicle endocytosis,2.0
15456,22871,GO:1902474,NLGN1,positive regulation of protein localization to synapse,2.0
15457,22871,GO:1902533,NLGN1,positive regulation of intracellular signal transduction,2.0
15458,22871,GO:1904861,NLGN1,excitatory synapse assembly,2.0
15459,22871,GO:1905520,NLGN1,positive regulation of presynaptic active zone assembly,2.0
15460,22871,GO:2000302,NLGN1,positive regulation of synaptic vesicle exocytosis,2.0
15461,22871,GO:2000310,NLGN1,regulation of NMDA receptor activity,2.0
15463,22871,GO:2000311,NLGN1,regulation of AMPA receptor activity,2.0
15464,22871,GO:2000463,NLGN1,positive regulation of excitatory postsynaptic potential,2.0
15466,22871,GO:2000809,NLGN1,positive regulation of synaptic vesicle clustering,2.0
15580,57502,GO:0003360,NLGN4X,brainstem development,2.0
15581,57502,GO:0005515,NLGN4X,protein binding,2.0
15582,57502,GO:0005886,NLGN4X,plasma membrane,2.0
15584,57502,GO:0005887,NLGN4X,integral component of plasma membrane,2.0
15586,57502,GO:0007158,NLGN4X,neuron cell-cell adhesion,2.0
15588,57502,GO:0007268,NLGN4X,chemical synaptic transmission,2.0
15589,57502,GO:0007612,NLGN4X,learning,2.0
15590,57502,GO:0009986,NLGN4X,cell surface,2.0
15592,57502,GO:0016021,NLGN4X,integral component of membrane,2.0
15593,57502,GO:0021549,NLGN4X,cerebellum development,2.0
15594,57502,GO:0030182,NLGN4X,neuron differentiation,2.0
15595,57502,GO:0030425,NLGN4X,dendrite,2.0
15596,57502,GO:0030534,NLGN4X,adult behavior,2.0
15597,57502,GO:0031404,NLGN4X,chloride ion binding,2.0
15598,57502,GO:0035176,NLGN4X,social behavior,2.0
15599,57502,GO:0035265,NLGN4X,organ growth,2.0
15600,57502,GO:0038023,NLGN4X,signaling receptor activity,2.0
15601,57502,GO:0042043,NLGN4X,neurexin family protein binding,2.0
15604,57502,GO:0042803,NLGN4X,protein homodimerization activity,2.0
15605,57502,GO:0045202,NLGN4X,synapse,2.0
15607,57502,GO:0045216,NLGN4X,cell-cell junction organization,2.0
15608,57502,GO:0048488,NLGN4X,synaptic vesicle endocytosis,2.0
15609,57502,GO:0050804,NLGN4X,modulation of chemical synaptic transmission,2.0
15610,57502,GO:0050808,NLGN4X,synapse organization,2.0
15612,57502,GO:0050839,NLGN4X,cell adhesion molecule binding,2.0
15613,57502,GO:0060076,NLGN4X,excitatory synapse,2.0
15614,57502,GO:0071625,NLGN4X,vocalization behavior,2.0
15616,57502,GO:0089717,NLGN4X,spanning component of membrane,2.0
15617,57502,GO:0090394,NLGN4X,negative regulation of excitatory postsynaptic potential,2.0
15618,57502,GO:0097104,NLGN4X,postsynaptic membrane assembly,2.0
15619,57502,GO:0097105,NLGN4X,presynaptic membrane assembly,2.0
15621,57502,GO:0097110,NLGN4X,scaffold protein binding,2.0
15622,57502,GO:0098793,NLGN4X,presynapse,2.0
15623,57502,GO:0098839,NLGN4X,postsynaptic density membrane,2.0
15624,57502,GO:0098983,NLGN4X,"symmetric, GABA-ergic, inhibitory synapse",2.0
15625,57502,GO:0098985,NLGN4X,"asymmetric, glutamatergic, excitatory synapse",2.0
15626,57502,GO:0099054,NLGN4X,presynapse assembly,2.0
16408,9891,GO:0001650,NUAK1,fibrillar center,2.0
16409,9891,GO:0002039,NUAK1,p53 binding,2.0
16410,9891,GO:0004674,NUAK1,protein serine/threonine kinase activity,2.0
16413,9891,GO:0005515,NUAK1,protein binding,2.0
16414,9891,GO:0005524,NUAK1,ATP binding,2.0
16415,9891,GO:0005634,NUAK1,nucleus,2.0
16417,9891,GO:0005654,NUAK1,nucleoplasm,2.0
16419,9891,GO:0005737,NUAK1,cytoplasm,2.0
16421,9891,GO:0006468,NUAK1,protein phosphorylation,2.0
16423,9891,GO:0006974,NUAK1,cellular response to DNA damage stimulus,2.0
16424,9891,GO:0007155,NUAK1,cell adhesion,2.0
16425,9891,GO:0015630,NUAK1,microtubule cytoskeleton,2.0
16426,9891,GO:0030155,NUAK1,regulation of cell adhesion,2.0
16427,9891,GO:0035507,NUAK1,regulation of myosin-light-chain-phosphatase activity,2.0
16428,9891,GO:0035556,NUAK1,intracellular signal transduction,2.0
16429,9891,GO:0042127,NUAK1,regulation of cell population proliferation,2.0
16430,9891,GO:0042149,NUAK1,cellular response to glucose starvation,2.0
16431,9891,GO:0046872,NUAK1,metal ion binding,2.0
16432,9891,GO:0106310,NUAK1,protein serine kinase activity,2.0
16433,9891,GO:0106311,NUAK1,protein threonine kinase activity,2.0
16434,9891,GO:1901796,NUAK1,regulation of signal transduction by p53 class mediator,2.0
16435,9891,GO:2000772,NUAK1,regulation of cellular senescence,2.0
16436,134492,GO:0000777,NUDCD2,condensed chromosome kinetochore,2.0
16437,134492,GO:0000922,NUDCD2,spindle pole,2.0
16438,134492,GO:0005515,NUDCD2,protein binding,2.0
16439,134492,GO:0005737,NUDCD2,cytoplasm,2.0
16440,134492,GO:0005815,NUDCD2,microtubule organizing center,2.0
16441,134492,GO:0005829,NUDCD2,cytosol,2.0
16442,134492,GO:0006457,NUDCD2,protein folding,2.0
16443,134492,GO:0015630,NUDCD2,microtubule cytoskeleton,2.0
16444,134492,GO:0032502,NUDCD2,developmental process,2.0
16445,134492,GO:0045171,NUDCD2,intercellular bridge,2.0
