,GeneID,GO_ID,gene-symbol,GO_term,gene-score
12198,3786,GO:0005251,KCNQ3,delayed rectifier potassium channel activity,1.0
12199,3786,GO:0005515,KCNQ3,protein binding,1.0
12200,3786,GO:0005516,KCNQ3,calmodulin binding,1.0
12201,3786,GO:0005516,KCNQ3,calmodulin binding,1.0
12202,3786,GO:0005886,KCNQ3,plasma membrane,1.0
12203,3786,GO:0005886,KCNQ3,plasma membrane,1.0
12204,3786,GO:0005887,KCNQ3,integral component of plasma membrane,1.0
12205,3786,GO:0007268,KCNQ3,chemical synaptic transmission,1.0
12206,3786,GO:0008076,KCNQ3,voltage-gated potassium channel complex,1.0
12207,3786,GO:0008076,KCNQ3,voltage-gated potassium channel complex,1.0
12208,3786,GO:0009986,KCNQ3,cell surface,1.0
12209,3786,GO:0016021,KCNQ3,integral component of membrane,1.0
12210,3786,GO:0033268,KCNQ3,node of Ranvier,1.0
12211,3786,GO:0034765,KCNQ3,regulation of ion transmembrane transport,1.0
12212,3786,GO:0043194,KCNQ3,axon initial segment,1.0
12213,3786,GO:0043194,KCNQ3,axon initial segment,1.0
12214,3786,GO:0045202,KCNQ3,synapse,1.0
12215,3786,GO:0060081,KCNQ3,membrane hyperpolarization,1.0
12216,3786,GO:0071805,KCNQ3,potassium ion transmembrane transport,1.0
12217,3786,GO:0071805,KCNQ3,potassium ion transmembrane transport,1.0
12285,51780,GO:0000118,KDM3B,histone deacetylase complex,1.0
12286,51780,GO:0000785,KDM3B,chromatin,1.0
12287,51780,GO:0003712,KDM3B,transcription coregulator activity,1.0
12288,51780,GO:0005654,KDM3B,nucleoplasm,1.0
12289,51780,GO:0005654,KDM3B,nucleoplasm,1.0
12290,51780,GO:0006357,KDM3B,regulation of transcription by RNA polymerase II,1.0
12291,51780,GO:0016209,KDM3B,antioxidant activity,1.0
12292,51780,GO:0031490,KDM3B,chromatin DNA binding,1.0
12293,51780,GO:0032454,KDM3B,histone demethylase activity (H3-K9 specific),1.0
12294,51780,GO:0033169,KDM3B,histone H3-K9 demethylation,1.0
12295,51780,GO:0046872,KDM3B,metal ion binding,1.0
12296,51780,GO:0051213,KDM3B,dioxygenase activity,1.0
12297,51780,GO:0055114,KDM3B,oxidation-reduction process,1.0
12298,51780,GO:0072718,KDM3B,response to cisplatin,1.0
12299,51780,GO:0098869,KDM3B,cellular oxidant detoxification,1.0
12342,10765,GO:0003677,KDM5B,DNA binding,1.0
12343,10765,GO:0003714,KDM5B,transcription corepressor activity,1.0
12344,10765,GO:0005515,KDM5B,protein binding,1.0
12345,10765,GO:0005634,KDM5B,nucleus,1.0
12346,10765,GO:0005654,KDM5B,nucleoplasm,1.0
12347,10765,GO:0005654,KDM5B,nucleoplasm,1.0
12348,10765,GO:0005829,KDM5B,cytosol,1.0
12349,10765,GO:0006338,KDM5B,chromatin remodeling,1.0
12350,10765,GO:0006357,KDM5B,regulation of transcription by RNA polymerase II,1.0
12351,10765,GO:0007338,KDM5B,single fertilization,1.0
12352,10765,GO:0008270,KDM5B,zinc ion binding,1.0
12353,10765,GO:0008270,KDM5B,zinc ion binding,1.0
12354,10765,GO:0009791,KDM5B,post-embryonic development,1.0
12355,10765,GO:0010628,KDM5B,positive regulation of gene expression,1.0
12356,10765,GO:0032452,KDM5B,histone demethylase activity,1.0
12357,10765,GO:0032453,KDM5B,histone demethylase activity (H3-K4 specific),1.0
12358,10765,GO:0032453,KDM5B,histone demethylase activity (H3-K4 specific),1.0
12359,10765,GO:0033601,KDM5B,positive regulation of mammary gland epithelial cell proliferation,1.0
12360,10765,GO:0034647,KDM5B,histone demethylase activity (H3-trimethyl-K4 specific),1.0
12361,10765,GO:0034647,KDM5B,histone demethylase activity (H3-trimethyl-K4 specific),1.0
12362,10765,GO:0034647,KDM5B,histone demethylase activity (H3-trimethyl-K4 specific),1.0
12363,10765,GO:0034648,KDM5B,histone demethylase activity (H3-dimethyl-K4 specific),1.0
12364,10765,GO:0034720,KDM5B,histone H3-K4 demethylation,1.0
12365,10765,GO:0034720,KDM5B,histone H3-K4 demethylation,1.0
12366,10765,GO:0034721,KDM5B,"histone H3-K4 demethylation, trimethyl-H3-K4-specific",1.0
12367,10765,GO:0035097,KDM5B,histone methyltransferase complex,1.0
12368,10765,GO:0042393,KDM5B,histone binding,1.0
12369,10765,GO:0045892,KDM5B,"negative regulation of transcription, DNA-templated",1.0
12370,10765,GO:0048511,KDM5B,rhythmic process,1.0
12371,10765,GO:0051213,KDM5B,dioxygenase activity,1.0
12372,10765,GO:0055114,KDM5B,oxidation-reduction process,1.0
12373,10765,GO:0060444,KDM5B,branching involved in mammary gland duct morphogenesis,1.0
12374,10765,GO:0060763,KDM5B,mammary duct terminal end bud growth,1.0
12375,10765,GO:0061038,KDM5B,uterus morphogenesis,1.0
12376,10765,GO:1990830,KDM5B,cellular response to leukemia inhibitory factor,1.0
12377,10765,GO:1990837,KDM5B,sequence-specific double-stranded DNA binding,1.0
12378,10765,GO:2000864,KDM5B,regulation of estradiol secretion,1.0
12426,23135,GO:0000785,KDM6B,chromatin,1.0
12427,23135,GO:0000978,KDM6B,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1.0
12428,23135,GO:0002437,KDM6B,inflammatory response to antigenic stimulus,1.0
12429,23135,GO:0005515,KDM6B,protein binding,1.0
12430,23135,GO:0005634,KDM6B,nucleus,1.0
12431,23135,GO:0005654,KDM6B,nucleoplasm,1.0
12432,23135,GO:0006338,KDM6B,chromatin remodeling,1.0
12433,23135,GO:0008013,KDM6B,beta-catenin binding,1.0
12434,23135,GO:0014823,KDM6B,response to activity,1.0
12435,23135,GO:0021766,KDM6B,hippocampus development,1.0
12436,23135,GO:0031490,KDM6B,chromatin DNA binding,1.0
12437,23135,GO:0044666,KDM6B,MLL3/4 complex,1.0
12438,23135,GO:0045165,KDM6B,cell fate commitment,1.0
12439,23135,GO:0045446,KDM6B,endothelial cell differentiation,1.0
12440,23135,GO:0045944,KDM6B,positive regulation of transcription by RNA polymerase II,1.0
12441,23135,GO:0046872,KDM6B,metal ion binding,1.0
12442,23135,GO:0048333,KDM6B,mesodermal cell differentiation,1.0
12443,23135,GO:0051213,KDM6B,dioxygenase activity,1.0
12444,23135,GO:0055007,KDM6B,cardiac muscle cell differentiation,1.0
12445,23135,GO:0055114,KDM6B,oxidation-reduction process,1.0
12446,23135,GO:0060992,KDM6B,response to fungicide,1.0
12447,23135,GO:0070301,KDM6B,cellular response to hydrogen peroxide,1.0
12448,23135,GO:0071557,KDM6B,histone H3-K27 demethylation,1.0
12449,23135,GO:0071558,KDM6B,histone demethylase activity (H3-K27 specific),1.0
12450,23135,GO:0071558,KDM6B,histone demethylase activity (H3-K27 specific),1.0
12451,23135,GO:0120162,KDM6B,positive regulation of cold-induced thermogenesis,1.0
12595,4297,GO:0003680,KMT2A,minor groove of adenine-thymine-rich DNA binding,1.0
12596,4297,GO:0005515,KMT2A,protein binding,1.0
12597,4297,GO:0005634,KMT2A,nucleus,1.0
12598,4297,GO:0005634,KMT2A,nucleus,1.0
12599,4297,GO:0005654,KMT2A,nucleoplasm,1.0
12600,4297,GO:0005654,KMT2A,nucleoplasm,1.0
12601,4297,GO:0005829,KMT2A,cytosol,1.0
12602,4297,GO:0006915,KMT2A,apoptotic process,1.0
12603,4297,GO:0008270,KMT2A,zinc ion binding,1.0
12604,4297,GO:0032411,KMT2A,positive regulation of transporter activity,1.0
12605,4297,GO:0032922,KMT2A,circadian regulation of gene expression,1.0
12606,4297,GO:0035097,KMT2A,histone methyltransferase complex,1.0
12607,4297,GO:0035097,KMT2A,histone methyltransferase complex,1.0
12608,4297,GO:0035162,KMT2A,embryonic hemopoiesis,1.0
12609,4297,GO:0042800,KMT2A,histone methyltransferase activity (H3-K4 specific),1.0
12610,4297,GO:0042800,KMT2A,histone methyltransferase activity (H3-K4 specific),1.0
12611,4297,GO:0042800,KMT2A,histone methyltransferase activity (H3-K4 specific),1.0
12612,4297,GO:0042800,KMT2A,histone methyltransferase activity (H3-K4 specific),1.0
12613,4297,GO:0042802,KMT2A,identical protein binding,1.0
12614,4297,GO:0042803,KMT2A,protein homodimerization activity,1.0
12615,4297,GO:0043984,KMT2A,histone H4-K16 acetylation,1.0
12616,4297,GO:0044648,KMT2A,histone H3-K4 dimethylation,1.0
12617,4297,GO:0045322,KMT2A,unmethylated CpG binding,1.0
12618,4297,GO:0045652,KMT2A,regulation of megakaryocyte differentiation,1.0
12619,4297,GO:0045893,KMT2A,"positive regulation of transcription, DNA-templated",1.0
12620,4297,GO:0045893,KMT2A,"positive regulation of transcription, DNA-templated",1.0
12621,4297,GO:0045944,KMT2A,positive regulation of transcription by RNA polymerase II,1.0
12622,4297,GO:0045944,KMT2A,positive regulation of transcription by RNA polymerase II,1.0
12623,4297,GO:0051568,KMT2A,histone H3-K4 methylation,1.0
12624,4297,GO:0051568,KMT2A,histone H3-K4 methylation,1.0
12625,4297,GO:0051568,KMT2A,histone H3-K4 methylation,1.0
12626,4297,GO:0051571,KMT2A,positive regulation of histone H3-K4 methylation,1.0
12627,4297,GO:0065003,KMT2A,protein-containing complex assembly,1.0
12628,4297,GO:0070577,KMT2A,lysine-acetylated histone binding,1.0
12629,4297,GO:0071339,KMT2A,MLL1 complex,1.0
12630,4297,GO:0071440,KMT2A,regulation of histone H3-K14 acetylation,1.0
12631,4297,GO:0080182,KMT2A,histone H3-K4 trimethylation,1.0
12632,4297,GO:0097692,KMT2A,histone H3-K4 monomethylation,1.0
12633,4297,GO:1902036,KMT2A,regulation of hematopoietic stem cell differentiation,1.0
12634,4297,GO:1905642,KMT2A,negative regulation of DNA methylation,1.0
12635,4297,GO:2000615,KMT2A,regulation of histone H3-K9 acetylation,1.0
12636,4297,GO:2001040,KMT2A,positive regulation of cellular response to drug,1.0
12637,58508,GO:0003677,KMT2C,DNA binding,1.0
12638,58508,GO:0003713,KMT2C,transcription coactivator activity,1.0
12639,58508,GO:0003723,KMT2C,RNA binding,1.0
12640,58508,GO:0005515,KMT2C,protein binding,1.0
12641,58508,GO:0005634,KMT2C,nucleus,1.0
12642,58508,GO:0005654,KMT2C,nucleoplasm,1.0
12643,58508,GO:0016746,KMT2C,"transferase activity, transferring acyl groups",1.0
12644,58508,GO:0035097,KMT2C,histone methyltransferase complex,1.0
12645,58508,GO:0042054,KMT2C,histone methyltransferase activity,1.0
12646,58508,GO:0042393,KMT2C,histone binding,1.0
12647,58508,GO:0042800,KMT2C,histone methyltransferase activity (H3-K4 specific),1.0
12648,58508,GO:0042800,KMT2C,histone methyltransferase activity (H3-K4 specific),1.0
12649,58508,GO:0044666,KMT2C,MLL3/4 complex,1.0
12650,58508,GO:0044666,KMT2C,MLL3/4 complex,1.0
12651,58508,GO:0045652,KMT2C,regulation of megakaryocyte differentiation,1.0
12652,58508,GO:0045944,KMT2C,positive regulation of transcription by RNA polymerase II,1.0
12653,58508,GO:0046872,KMT2C,metal ion binding,1.0
12654,58508,GO:0097692,KMT2C,histone H3-K4 monomethylation,1.0
12655,55904,GO:0000785,KMT2E,chromatin,1.0
12656,55904,GO:0002446,KMT2E,neutrophil mediated immunity,1.0
12657,55904,GO:0005515,KMT2E,protein binding,1.0
12658,55904,GO:0005634,KMT2E,nucleus,1.0
12659,55904,GO:0005654,KMT2E,nucleoplasm,1.0
12660,55904,GO:0005654,KMT2E,nucleoplasm,1.0
12661,55904,GO:0005737,KMT2E,cytoplasm,1.0
12662,55904,GO:0005815,KMT2E,microtubule organizing center,1.0
12663,55904,GO:0005886,KMT2E,plasma membrane,1.0
12664,55904,GO:0006306,KMT2E,DNA methylation,1.0
12665,55904,GO:0007050,KMT2E,cell cycle arrest,1.0
12666,55904,GO:0016604,KMT2E,nuclear body,1.0
12667,55904,GO:0016607,KMT2E,nuclear speck,1.0
12668,55904,GO:0018024,KMT2E,histone-lysine N-methyltransferase activity,1.0
12669,55904,GO:0019899,KMT2E,enzyme binding,1.0
12670,55904,GO:0030218,KMT2E,erythrocyte differentiation,1.0
12671,55904,GO:0032991,KMT2E,protein-containing complex,1.0
12672,55904,GO:0034968,KMT2E,histone lysine methylation,1.0
12673,55904,GO:0035064,KMT2E,methylated histone binding,1.0
12674,55904,GO:0035064,KMT2E,methylated histone binding,1.0
12675,55904,GO:0035327,KMT2E,transcriptionally active chromatin,1.0
12676,55904,GO:0042119,KMT2E,neutrophil activation,1.0
12677,55904,GO:0043231,KMT2E,intracellular membrane-bounded organelle,1.0
12678,55904,GO:0045652,KMT2E,regulation of megakaryocyte differentiation,1.0
12679,55904,GO:0045893,KMT2E,"positive regulation of transcription, DNA-templated",1.0
12680,55904,GO:0046872,KMT2E,metal ion binding,1.0
12681,55904,GO:1900087,KMT2E,positive regulation of G1/S transition of mitotic cell cycle,1.0
12682,55904,GO:1905437,KMT2E,positive regulation of histone H3-K4 trimethylation,1.0
12683,51111,GO:0000779,KMT5B,"condensed chromosome, centromeric region",1.0
12684,51111,GO:0003682,KMT5B,chromatin binding,1.0
12685,51111,GO:0005515,KMT5B,protein binding,1.0
12686,51111,GO:0005634,KMT5B,nucleus,1.0
12687,51111,GO:0005654,KMT5B,nucleoplasm,1.0
12688,51111,GO:0005654,KMT5B,nucleoplasm,1.0
12689,51111,GO:0006281,KMT5B,DNA repair,1.0
12690,51111,GO:0007517,KMT5B,muscle organ development,1.0
12691,51111,GO:0018024,KMT5B,histone-lysine N-methyltransferase activity,1.0
12692,51111,GO:0034773,KMT5B,histone H4-K20 trimethylation,1.0
12693,51111,GO:0042799,KMT5B,histone methyltransferase activity (H4-K20 specific),1.0
12694,51111,GO:0042799,KMT5B,histone methyltransferase activity (H4-K20 specific),1.0
12695,51111,GO:0042799,KMT5B,histone methyltransferase activity (H4-K20 specific),1.0
12696,51111,GO:0045830,KMT5B,positive regulation of isotype switching,1.0
12697,51111,GO:0046872,KMT5B,metal ion binding,1.0
12698,51111,GO:1904047,KMT5B,S-adenosyl-L-methionine binding,1.0
12699,51111,GO:2001034,KMT5B,positive regulation of double-strand break repair via nonhomologous end joining,1.0
12700,9778,GO:0005524,KIAA0232,ATP binding,1.0
12859,8861,GO:0000122,LDB1,negative regulation of transcription by RNA polymerase II,1.0
12860,8861,GO:0000785,LDB1,chromatin,1.0
12861,8861,GO:0000972,LDB1,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,1.0
12862,8861,GO:0001102,LDB1,RNA polymerase II activating transcription factor binding,1.0
12863,8861,GO:0001102,LDB1,RNA polymerase II activating transcription factor binding,1.0
12864,8861,GO:0003712,LDB1,transcription coregulator activity,1.0
12865,8861,GO:0005515,LDB1,protein binding,1.0
12866,8861,GO:0005634,LDB1,nucleus,1.0
12867,8861,GO:0005634,LDB1,nucleus,1.0
12868,8861,GO:0005654,LDB1,nucleoplasm,1.0
12869,8861,GO:0005667,LDB1,transcription regulator complex,1.0
12870,8861,GO:0005667,LDB1,transcription regulator complex,1.0
12871,8861,GO:0006355,LDB1,"regulation of transcription, DNA-templated",1.0
12872,8861,GO:0007275,LDB1,multicellular organism development,1.0
12873,8861,GO:0007399,LDB1,nervous system development,1.0
12874,8861,GO:0019899,LDB1,enzyme binding,1.0
12875,8861,GO:0030182,LDB1,neuron differentiation,1.0
12876,8861,GO:0030274,LDB1,LIM domain binding,1.0
12877,8861,GO:0030274,LDB1,LIM domain binding,1.0
12878,8861,GO:0030274,LDB1,LIM domain binding,1.0
12879,8861,GO:0030334,LDB1,regulation of cell migration,1.0
12880,8861,GO:0031252,LDB1,cell leading edge,1.0
12881,8861,GO:0032991,LDB1,protein-containing complex,1.0
12882,8861,GO:0034243,LDB1,regulation of transcription elongation from RNA polymerase II promoter,1.0
12883,8861,GO:0042803,LDB1,protein homodimerization activity,1.0
12884,8861,GO:0043549,LDB1,regulation of kinase activity,1.0
12885,8861,GO:0043973,LDB1,histone H3-K4 acetylation,1.0
12886,8861,GO:0045647,LDB1,negative regulation of erythrocyte differentiation,1.0
12887,8861,GO:0045892,LDB1,"negative regulation of transcription, DNA-templated",1.0
12888,8861,GO:0045944,LDB1,positive regulation of transcription by RNA polymerase II,1.0
12889,8861,GO:0045944,LDB1,positive regulation of transcription by RNA polymerase II,1.0
12890,8861,GO:0045944,LDB1,positive regulation of transcription by RNA polymerase II,1.0
12891,8861,GO:0046985,LDB1,positive regulation of hemoglobin biosynthetic process,1.0
12892,8861,GO:0051893,LDB1,regulation of focal adhesion assembly,1.0
12893,8861,GO:0140297,LDB1,DNA-binding transcription factor binding,1.0
12894,8861,GO:1902036,LDB1,regulation of hematopoietic stem cell differentiation,1.0
12895,8861,GO:1990907,LDB1,beta-catenin-TCF complex,1.0
13407,8216,GO:0005515,LZTR1,protein binding,1.0
13408,8216,GO:0005794,LZTR1,Golgi apparatus,1.0
13409,8216,GO:0005794,LZTR1,Golgi apparatus,1.0
13410,8216,GO:0012505,LZTR1,endomembrane system,1.0
13411,8216,GO:0016567,LZTR1,protein ubiquitination,1.0
13412,8216,GO:0016567,LZTR1,protein ubiquitination,1.0
13413,8216,GO:0031267,LZTR1,small GTPase binding,1.0
13414,8216,GO:0031463,LZTR1,Cul3-RING ubiquitin ligase complex,1.0
13415,8216,GO:0046580,LZTR1,negative regulation of Ras protein signal transduction,1.0
13416,8216,GO:0055038,LZTR1,recycling endosome membrane,1.0
13434,54551,GO:0004842,MAGEL2,ubiquitin-protein transferase activity,1.0
13435,54551,GO:0005515,MAGEL2,protein binding,1.0
13436,54551,GO:0005634,MAGEL2,nucleus,1.0
13437,54551,GO:0005768,MAGEL2,endosome,1.0
13438,54551,GO:0005769,MAGEL2,early endosome,1.0
13439,54551,GO:0005829,MAGEL2,cytosol,1.0
13440,54551,GO:0030904,MAGEL2,retromer complex,1.0
13441,54551,GO:0034314,MAGEL2,Arp2/3 complex-mediated actin nucleation,1.0
13442,54551,GO:0042147,MAGEL2,"retrograde transport, endosome to Golgi",1.0
13443,54551,GO:0042752,MAGEL2,regulation of circadian rhythm,1.0
13444,54551,GO:0045892,MAGEL2,"negative regulation of transcription, DNA-templated",1.0
13445,54551,GO:0048511,MAGEL2,rhythmic process,1.0
13446,54551,GO:0051127,MAGEL2,positive regulation of actin nucleation,1.0
13447,54551,GO:0070534,MAGEL2,protein K63-linked ubiquitination,1.0
13668,55777,GO:0003677,MBD5,DNA binding,1.0
13669,55777,GO:0003682,MBD5,chromatin binding,1.0
13670,55777,GO:0003682,MBD5,chromatin binding,1.0
13671,55777,GO:0005634,MBD5,nucleus,1.0
13672,55777,GO:0005634,MBD5,nucleus,1.0
13673,55777,GO:0005654,MBD5,nucleoplasm,1.0
13674,55777,GO:0005654,MBD5,nucleoplasm,1.0
13675,55777,GO:0005694,MBD5,chromosome,1.0
13676,55777,GO:0007399,MBD5,nervous system development,1.0
13677,55777,GO:0010369,MBD5,chromocenter,1.0
13678,55777,GO:0010369,MBD5,chromocenter,1.0
13679,55777,GO:0016579,MBD5,protein deubiquitination,1.0
13680,55777,GO:0030496,MBD5,midbody,1.0
13681,55777,GO:0040014,MBD5,regulation of multicellular organism growth,1.0
13682,55777,GO:0042593,MBD5,glucose homeostasis,1.0
13683,55777,GO:0050795,MBD5,regulation of behavior,1.0
13684,55777,GO:0060399,MBD5,positive regulation of growth hormone receptor signaling pathway,1.0
13685,55777,GO:0070062,MBD5,extracellular exosome,1.0
13699,79143,GO:0003841,MBOAT7,1-acylglycerol-3-phosphate O-acyltransferase activity,1.0
13700,79143,GO:0005515,MBOAT7,protein binding,1.0
13701,79143,GO:0005783,MBOAT7,endoplasmic reticulum,1.0
13702,79143,GO:0005789,MBOAT7,endoplasmic reticulum membrane,1.0
13703,79143,GO:0006661,MBOAT7,phosphatidylinositol biosynthetic process,1.0
13704,79143,GO:0006661,MBOAT7,phosphatidylinositol biosynthetic process,1.0
13705,79143,GO:0008374,MBOAT7,O-acyltransferase activity,1.0
13706,79143,GO:0008374,MBOAT7,O-acyltransferase activity,1.0
13707,79143,GO:0008374,MBOAT7,O-acyltransferase activity,1.0
13708,79143,GO:0016020,MBOAT7,membrane,1.0
13709,79143,GO:0016020,MBOAT7,membrane,1.0
13710,79143,GO:0016021,MBOAT7,integral component of membrane,1.0
13711,79143,GO:0016746,MBOAT7,"transferase activity, transferring acyl groups",1.0
13712,79143,GO:0021591,MBOAT7,ventricular system development,1.0
13713,79143,GO:0021819,MBOAT7,layer formation in cerebral cortex,1.0
13714,79143,GO:0030258,MBOAT7,lipid modification,1.0
13715,79143,GO:0036149,MBOAT7,phosphatidylinositol acyl-chain remodeling,1.0
13716,79143,GO:0036149,MBOAT7,phosphatidylinositol acyl-chain remodeling,1.0
13717,79143,GO:0036149,MBOAT7,phosphatidylinositol acyl-chain remodeling,1.0
13718,79143,GO:0036151,MBOAT7,phosphatidylcholine acyl-chain remodeling,1.0
13719,79143,GO:0044233,MBOAT7,mitochondria-associated endoplasmic reticulum membrane,1.0
13720,79143,GO:0044233,MBOAT7,mitochondria-associated endoplasmic reticulum membrane,1.0
13721,79143,GO:0047144,MBOAT7,2-acylglycerol-3-phosphate O-acyltransferase activity,1.0
13722,79143,GO:0071617,MBOAT7,lysophospholipid acyltransferase activity,1.0
13723,79143,GO:0071617,MBOAT7,lysophospholipid acyltransferase activity,1.0
13724,79143,GO:0090207,MBOAT7,regulation of triglyceride metabolic process,1.0
13725,79143,GO:0090207,MBOAT7,regulation of triglyceride metabolic process,1.0
13794,4204,GO:0000122,MECP2,negative regulation of transcription by RNA polymerase II,1.0
13795,4204,GO:0000792,MECP2,heterochromatin,1.0
13796,4204,GO:0000792,MECP2,heterochromatin,1.0
13797,4204,GO:0003677,MECP2,DNA binding,1.0
13798,4204,GO:0003682,MECP2,chromatin binding,1.0
13799,4204,GO:0003714,MECP2,transcription corepressor activity,1.0
13800,4204,GO:0003723,MECP2,RNA binding,1.0
13801,4204,GO:0005515,MECP2,protein binding,1.0
13802,4204,GO:0005615,MECP2,extracellular space,1.0
13803,4204,GO:0005634,MECP2,nucleus,1.0
13804,4204,GO:0005634,MECP2,nucleus,1.0
13805,4204,GO:0005654,MECP2,nucleoplasm,1.0
13806,4204,GO:0005654,MECP2,nucleoplasm,1.0
13807,4204,GO:0005813,MECP2,centrosome,1.0
13808,4204,GO:0006349,MECP2,regulation of gene expression by genetic imprinting,1.0
13809,4204,GO:0006367,MECP2,transcription initiation from RNA polymerase II promoter,1.0
13810,4204,GO:0007052,MECP2,mitotic spindle organization,1.0
13811,4204,GO:0008284,MECP2,positive regulation of cell population proliferation,1.0
13812,4204,GO:0008327,MECP2,methyl-CpG binding,1.0
13813,4204,GO:0010385,MECP2,double-stranded methylated DNA binding,1.0
13814,4204,GO:0010385,MECP2,double-stranded methylated DNA binding,1.0
13815,4204,GO:0010629,MECP2,negative regulation of gene expression,1.0
13816,4204,GO:0010971,MECP2,positive regulation of G2/M transition of mitotic cell cycle,1.0
13817,4204,GO:0016525,MECP2,negative regulation of angiogenesis,1.0
13818,4204,GO:0019904,MECP2,protein domain specific binding,1.0
13819,4204,GO:0043537,MECP2,negative regulation of blood vessel endothelial cell migration,1.0
13820,4204,GO:0045892,MECP2,"negative regulation of transcription, DNA-templated",1.0
13821,4204,GO:0047485,MECP2,protein N-terminus binding,1.0
13822,4204,GO:0090063,MECP2,positive regulation of microtubule nucleation,1.0
13823,4204,GO:0098794,MECP2,postsynapse,1.0
13824,4204,GO:1905643,MECP2,positive regulation of DNA methylation,1.0
13847,57689,GO:0005515,LRRC4C,protein binding,1.0
13848,57689,GO:0005615,LRRC4C,extracellular space,1.0
13849,57689,GO:0016020,LRRC4C,membrane,1.0
13850,57689,GO:0016021,LRRC4C,integral component of membrane,1.0
13851,57689,GO:0045211,LRRC4C,postsynaptic membrane,1.0
13852,57689,GO:0050770,LRRC4C,regulation of axonogenesis,1.0
13853,57689,GO:0050804,LRRC4C,modulation of chemical synaptic transmission,1.0
13854,57689,GO:0050839,LRRC4C,cell adhesion molecule binding,1.0
13855,57689,GO:0098632,LRRC4C,cell-cell adhesion mediator activity,1.0
13856,57689,GO:0098978,LRRC4C,glutamatergic synapse,1.0
13857,57689,GO:0099560,LRRC4C,synaptic membrane adhesion,1.0
13875,4130,GO:0000226,MAP1A,microtubule cytoskeleton organization,1.0
13876,4130,GO:0000226,MAP1A,microtubule cytoskeleton organization,1.0
13877,4130,GO:0003779,MAP1A,actin binding,1.0
13878,4130,GO:0003779,MAP1A,actin binding,1.0
13879,4130,GO:0005198,MAP1A,structural molecule activity,1.0
13880,4130,GO:0005515,MAP1A,protein binding,1.0
13881,4130,GO:0005737,MAP1A,cytoplasm,1.0
13882,4130,GO:0005829,MAP1A,cytosol,1.0
13883,4130,GO:0005874,MAP1A,microtubule,1.0
13884,4130,GO:0005875,MAP1A,microtubule associated complex,1.0
13885,4130,GO:0007409,MAP1A,axonogenesis,1.0
13886,4130,GO:0007613,MAP1A,memory,1.0
13887,4130,GO:0008017,MAP1A,microtubule binding,1.0
13888,4130,GO:0008017,MAP1A,microtubule binding,1.0
13889,4130,GO:0008017,MAP1A,microtubule binding,1.0
13890,4130,GO:0008093,MAP1A,cytoskeletal anchor activity,1.0
13891,4130,GO:0008306,MAP1A,associative learning,1.0
13892,4130,GO:0015631,MAP1A,tubulin binding,1.0
13893,4130,GO:0016358,MAP1A,dendrite development,1.0
13894,4130,GO:0030424,MAP1A,axon,1.0
13895,4130,GO:0030425,MAP1A,dendrite,1.0
13896,4130,GO:0030425,MAP1A,dendrite,1.0
13897,4130,GO:0031114,MAP1A,regulation of microtubule depolymerization,1.0
13898,4130,GO:0032435,MAP1A,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,1.0
13899,4130,GO:0043005,MAP1A,neuron projection,1.0
13900,4130,GO:0043025,MAP1A,neuronal cell body,1.0
13901,4130,GO:0043025,MAP1A,neuronal cell body,1.0
13902,4130,GO:0043194,MAP1A,axon initial segment,1.0
13903,4130,GO:0043198,MAP1A,dendritic shaft,1.0
13904,4130,GO:0044307,MAP1A,dendritic branch,1.0
13905,4130,GO:0045202,MAP1A,synapse,1.0
13906,4130,GO:0048156,MAP1A,tau protein binding,1.0
13907,4130,GO:0048167,MAP1A,regulation of synaptic plasticity,1.0
13908,4130,GO:0050882,MAP1A,voluntary musculoskeletal movement,1.0
13909,4130,GO:0070050,MAP1A,neuron cellular homeostasis,1.0
13910,4130,GO:0099641,MAP1A,anterograde axonal protein transport,1.0
13911,4130,GO:0099642,MAP1A,retrograde axonal protein transport,1.0
13912,4130,GO:0150001,MAP1A,primary dendrite,1.0
13913,4130,GO:1901588,MAP1A,dendritic microtubule,1.0
13914,4130,GO:1902817,MAP1A,negative regulation of protein localization to microtubule,1.0
13915,4130,GO:1903829,MAP1A,positive regulation of cellular protein localization,1.0
13916,4130,GO:1904115,MAP1A,axon cytoplasm,1.0
13917,4130,GO:1990535,MAP1A,neuron projection maintenance,1.0
13918,4130,GO:2000010,MAP1A,positive regulation of protein localization to cell surface,1.0
13927,9969,GO:0003712,MED13,transcription coregulator activity,1.0
13928,9969,GO:0003712,MED13,transcription coregulator activity,1.0
13929,9969,GO:0003713,MED13,transcription coactivator activity,1.0
13930,9969,GO:0005634,MED13,nucleus,1.0
13931,9969,GO:0005654,MED13,nucleoplasm,1.0
13932,9969,GO:0005654,MED13,nucleoplasm,1.0
13933,9969,GO:0006357,MED13,regulation of transcription by RNA polymerase II,1.0
13934,9969,GO:0006367,MED13,transcription initiation from RNA polymerase II promoter,1.0
13935,9969,GO:0016020,MED13,membrane,1.0
13936,9969,GO:0016592,MED13,mediator complex,1.0
13937,9969,GO:0016592,MED13,mediator complex,1.0
13938,9969,GO:0030374,MED13,nuclear receptor coactivator activity,1.0
13939,9969,GO:0042632,MED13,cholesterol homeostasis,1.0
