,GeneID,GO_ID,gene-symbol,GO_term,gene-score
14098,84466,GO:0051147,MEGF10,regulation of muscle cell differentiation,3.0
14099,84466,GO:0051451,MEGF10,myoblast migration,3.0
14100,84466,GO:0055001,MEGF10,muscle cell development,3.0
14101,84466,GO:1902742,MEGF10,apoptotic process involved in development,3.0
14102,84466,GO:2000288,MEGF10,positive regulation of myoblast proliferation,3.0
14103,84465,GO:0005515,MEGF11,protein binding,3.0
14104,84465,GO:0010842,MEGF11,retina layer formation,3.0
14105,84465,GO:0016021,MEGF11,integral component of membrane,3.0
14106,84465,GO:0016323,MEGF11,basolateral plasma membrane,3.0
14107,84465,GO:0034109,MEGF11,homotypic cell-cell adhesion,3.0
14138,51072,GO:0005515,MEMO1,protein binding,3.0
14139,51072,GO:0005634,MEMO1,nucleus,3.0
14140,51072,GO:0005829,MEMO1,cytosol,3.0
14142,51072,GO:0032886,MEMO1,regulation of microtubule-based process,3.0
14143,51072,GO:2000145,MEMO1,regulation of cell motility,3.0
14199,57534,GO:0001568,MIB1,blood vessel development,3.0
14200,57534,GO:0001701,MIB1,in utero embryonic development,3.0
14201,57534,GO:0001756,MIB1,somitogenesis,3.0
14202,57534,GO:0001841,MIB1,neural tube formation,3.0
14203,57534,GO:0001947,MIB1,heart looping,3.0
14204,57534,GO:0004842,MIB1,ubiquitin-protein transferase activity,3.0
14205,57534,GO:0005515,MIB1,protein binding,3.0
14206,57534,GO:0005737,MIB1,cytoplasm,3.0
14207,57534,GO:0005813,MIB1,centrosome,3.0
14208,57534,GO:0005829,MIB1,cytosol,3.0
14209,57534,GO:0005886,MIB1,plasma membrane,3.0
14210,57534,GO:0006511,MIB1,ubiquitin-dependent protein catabolic process,3.0
14211,57534,GO:0006897,MIB1,endocytosis,3.0
14212,57534,GO:0007219,MIB1,Notch signaling pathway,3.0
14213,57534,GO:0008270,MIB1,zinc ion binding,3.0
14214,57534,GO:0014069,MIB1,postsynaptic density,3.0
14215,57534,GO:0016567,MIB1,protein ubiquitination,3.0
14217,57534,GO:0031410,MIB1,cytoplasmic vesicle,3.0
14218,57534,GO:0045665,MIB1,negative regulation of neuron differentiation,3.0
14219,57534,GO:0045807,MIB1,positive regulation of endocytosis,3.0
14220,2315,GO:0005515,MLANA,protein binding,3.0
14221,2315,GO:0005789,MLANA,endoplasmic reticulum membrane,3.0
14223,2315,GO:0005794,MLANA,Golgi apparatus,3.0
14224,2315,GO:0005802,MLANA,trans-Golgi network,3.0
14226,2315,GO:0005887,MLANA,integral component of plasma membrane,3.0
14227,2315,GO:0042470,MLANA,melanosome,3.0
14229,4335,GO:0000122,MNT,negative regulation of transcription by RNA polymerase II,3.0
14231,4335,GO:0000785,MNT,chromatin,3.0
14233,4335,GO:0000977,MNT,RNA polymerase II transcription regulatory region sequence-specific DNA binding,3.0
14234,4335,GO:0000978,MNT,RNA polymerase II cis-regulatory region sequence-specific DNA binding,3.0
14235,4335,GO:0000981,MNT,"DNA-binding transcription factor activity, RNA polymerase II-specific",3.0
14237,4335,GO:0001227,MNT,"DNA-binding transcription repressor activity, RNA polymerase II-specific",3.0
14239,4335,GO:0003682,MNT,chromatin binding,3.0
14240,4335,GO:0003700,MNT,DNA-binding transcription factor activity,3.0
14241,4335,GO:0005515,MNT,protein binding,3.0
14242,4335,GO:0005654,MNT,nucleoplasm,3.0
14243,4335,GO:0006357,MNT,regulation of transcription by RNA polymerase II,3.0
14244,4335,GO:0006366,MNT,transcription by RNA polymerase II,3.0
14245,4335,GO:0007275,MNT,multicellular organism development,3.0
14246,4335,GO:0007569,MNT,cell aging,3.0
14247,4335,GO:0008285,MNT,negative regulation of cell population proliferation,3.0
14248,4335,GO:0046983,MNT,protein dimerization activity,3.0
14249,4335,GO:0051726,MNT,regulation of cell cycle,3.0
14250,4335,GO:2001234,MNT,negative regulation of apoptotic signaling pathway,3.0
14251,51678,GO:0005515,MPP6,protein binding,3.0
14252,51678,GO:0005886,MPP6,plasma membrane,3.0
14253,51678,GO:0016020,MPP6,membrane,3.0
14254,51678,GO:0065003,MPP6,protein-containing complex assembly,3.0
14255,51678,GO:0070062,MPP6,extracellular exosome,3.0
14271,57496,GO:0003713,MRTFB,transcription coactivator activity,3.0
14273,57496,GO:0005515,MRTFB,protein binding,3.0
14274,57496,GO:0005634,MRTFB,nucleus,3.0
14276,57496,GO:0007517,MRTFB,muscle organ development,3.0
14277,57496,GO:0045296,MRTFB,cadherin binding,3.0
14278,57496,GO:0045844,MRTFB,positive regulation of striated muscle tissue development,3.0
14279,57496,GO:0045944,MRTFB,positive regulation of transcription by RNA polymerase II,3.0
14281,57496,GO:0051145,MRTFB,smooth muscle cell differentiation,3.0
14282,4481,GO:0001540,MSR1,amyloid-beta binding,3.0
14284,4481,GO:0005044,MSR1,scavenger receptor activity,3.0
14285,4481,GO:0005515,MSR1,protein binding,3.0
14286,4481,GO:0005581,MSR1,collagen trimer,3.0
14287,4481,GO:0005886,MSR1,plasma membrane,3.0
14289,4481,GO:0005887,MSR1,integral component of plasma membrane,3.0
14290,4481,GO:0006898,MSR1,receptor-mediated endocytosis,3.0
14293,4481,GO:0006911,MSR1,"phagocytosis, engulfment",3.0
14294,4481,GO:0009897,MSR1,external side of plasma membrane,3.0
14295,4481,GO:0010629,MSR1,negative regulation of gene expression,3.0
14296,4481,GO:0010744,MSR1,positive regulation of macrophage derived foam cell differentiation,3.0
14297,4481,GO:0010886,MSR1,positive regulation of cholesterol storage,3.0
14299,4481,GO:0016021,MSR1,integral component of membrane,3.0
14300,4481,GO:0030169,MSR1,low-density lipoprotein particle binding,3.0
14302,4481,GO:0030301,MSR1,cholesterol transport,3.0
14303,4481,GO:0030666,MSR1,endocytic vesicle membrane,3.0
14304,4481,GO:0034362,MSR1,low-density lipoprotein particle,3.0
14305,4481,GO:0034381,MSR1,plasma lipoprotein particle clearance,3.0
14307,4481,GO:0038024,MSR1,cargo receptor activity,3.0
14308,4481,GO:0097242,MSR1,amyloid-beta clearance,3.0
14310,4520,GO:0000978,MTF1,RNA polymerase II cis-regulatory region sequence-specific DNA binding,3.0
14312,4520,GO:0000981,MTF1,"DNA-binding transcription factor activity, RNA polymerase II-specific",3.0
14313,4520,GO:0000987,MTF1,cis-regulatory region sequence-specific DNA binding,3.0
14314,4520,GO:0001228,MTF1,"DNA-binding transcription activator activity, RNA polymerase II-specific",3.0
14316,4520,GO:0003677,MTF1,DNA binding,3.0
14317,4520,GO:0003700,MTF1,DNA-binding transcription factor activity,3.0
14318,4520,GO:0005515,MTF1,protein binding,3.0
14319,4520,GO:0005634,MTF1,nucleus,3.0
14320,4520,GO:0005654,MTF1,nucleoplasm,3.0
14322,4520,GO:0005737,MTF1,cytoplasm,3.0
14323,4520,GO:0006351,MTF1,"transcription, DNA-templated",3.0
14324,4520,GO:0006357,MTF1,regulation of transcription by RNA polymerase II,3.0
14325,4520,GO:0006979,MTF1,response to oxidative stress,3.0
14326,4520,GO:0007417,MTF1,central nervous system development,3.0
14327,4520,GO:0010038,MTF1,response to metal ion,3.0
14328,4520,GO:0035035,MTF1,histone acetyltransferase binding,3.0
14329,4520,GO:0045944,MTF1,positive regulation of transcription by RNA polymerase II,3.0
14331,4520,GO:0046686,MTF1,response to cadmium ion,3.0
14332,4520,GO:0046872,MTF1,metal ion binding,3.0
14333,4520,GO:0071294,MTF1,cellular response to zinc ion,3.0
14334,4520,GO:1990079,MTF1,cartilage homeostasis,3.0
14335,4520,GO:1990837,MTF1,sequence-specific double-stranded DNA binding,3.0
14336,4524,GO:0001666,MTHFR,response to hypoxia,3.0
14337,4524,GO:0001843,MTHFR,neural tube closure,3.0
14339,4524,GO:0004489,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H) activity,3.0
14343,4524,GO:0005829,MTHFR,cytosol,3.0
14345,4524,GO:0006555,MTHFR,methionine metabolic process,3.0
14346,4524,GO:0009086,MTHFR,methionine biosynthetic process,3.0
14347,4524,GO:0031060,MTHFR,regulation of histone methylation,3.0
14348,4524,GO:0033274,MTHFR,response to vitamin B2,3.0
14349,4524,GO:0035999,MTHFR,tetrahydrofolate interconversion,3.0
14354,4524,GO:0042493,MTHFR,response to drug,3.0
14355,4524,GO:0043200,MTHFR,response to amino acid,3.0
14356,4524,GO:0044877,MTHFR,protein-containing complex binding,3.0
14357,4524,GO:0045202,MTHFR,synapse,3.0
14358,4524,GO:0046500,MTHFR,S-adenosylmethionine metabolic process,3.0
14359,4524,GO:0046655,MTHFR,folic acid metabolic process,3.0
14360,4524,GO:0050660,MTHFR,flavin adenine dinucleotide binding,3.0
14361,4524,GO:0050661,MTHFR,NADP binding,3.0
14362,4524,GO:0050667,MTHFR,homocysteine metabolic process,3.0
14363,4524,GO:0051593,MTHFR,response to folic acid,3.0
14364,4524,GO:0055114,MTHFR,oxidation-reduction process,3.0
14365,4524,GO:0070555,MTHFR,response to interleukin-1,3.0
14366,4524,GO:0070829,MTHFR,heterochromatin maintenance,3.0
14367,4524,GO:0071949,MTHFR,FAD binding,3.0
14368,4524,GO:0072341,MTHFR,modified amino acid binding,3.0
14527,10071,GO:0001558,MUC12,regulation of cell growth,3.0
14528,10071,GO:0002223,MUC12,stimulatory C-type lectin receptor signaling pathway,3.0
14529,10071,GO:0003674,MUC12,molecular_function,3.0
14530,10071,GO:0005796,MUC12,Golgi lumen,3.0
14531,10071,GO:0005886,MUC12,plasma membrane,3.0
14532,10071,GO:0005887,MUC12,integral component of plasma membrane,3.0
14533,10071,GO:0016266,MUC12,O-glycan processing,3.0
14534,4585,GO:0002223,MUC4,stimulatory C-type lectin receptor signaling pathway,3.0
14535,4585,GO:0005176,MUC4,ErbB-2 class receptor binding,3.0
14536,4585,GO:0005615,MUC4,extracellular space,3.0
14538,4585,GO:0005796,MUC4,Golgi lumen,3.0
14539,4585,GO:0005886,MUC4,plasma membrane,3.0
14540,4585,GO:0005887,MUC4,integral component of plasma membrane,3.0
14541,4585,GO:0007160,MUC4,cell-matrix adhesion,3.0
14542,4585,GO:0010469,MUC4,regulation of signaling receptor activity,3.0
14543,4585,GO:0016020,MUC4,membrane,3.0
14544,4585,GO:0016266,MUC4,O-glycan processing,3.0
14545,4585,GO:0030197,MUC4,"extracellular matrix constituent, lubricant activity",3.0
14546,4585,GO:0030277,MUC4,maintenance of gastrointestinal epithelium,3.0
14547,4585,GO:0031012,MUC4,extracellular matrix,3.0
14548,4585,GO:0031982,MUC4,vesicle,3.0
14549,4585,GO:0070062,MUC4,extracellular exosome,3.0
14612,4622,GO:0000146,MYH4,microfilament motor activity,3.0
14613,4622,GO:0003725,MYH4,double-stranded RNA binding,3.0
14614,4622,GO:0005516,MYH4,calmodulin binding,3.0
14615,4622,GO:0005524,MYH4,ATP binding,3.0
14616,4622,GO:0005859,MYH4,muscle myosin complex,3.0
14617,4622,GO:0006936,MYH4,muscle contraction,3.0
14618,4622,GO:0016887,MYH4,ATPase activity,3.0
14619,4622,GO:0030016,MYH4,myofibril,3.0
14620,4622,GO:0030017,MYH4,sarcomere,3.0
14621,4622,GO:0030048,MYH4,actin filament-based movement,3.0
14622,4622,GO:0030049,MYH4,muscle filament sliding,3.0
14623,4622,GO:0032982,MYH4,myosin filament,3.0
14624,4622,GO:0046034,MYH4,ATP metabolic process,3.0
14625,4622,GO:0051015,MYH4,actin filament binding,3.0
14626,23026,GO:0003774,MYO16,motor activity,3.0
14627,23026,GO:0005515,MYO16,protein binding,3.0
14628,23026,GO:0005524,MYO16,ATP binding,3.0
14629,23026,GO:0005654,MYO16,nucleoplasm,3.0
14631,23026,GO:0005737,MYO16,cytoplasm,3.0
14632,23026,GO:0005886,MYO16,plasma membrane,3.0
14633,23026,GO:0008285,MYO16,negative regulation of cell population proliferation,3.0
14634,23026,GO:0014065,MYO16,phosphatidylinositol 3-kinase signaling,3.0
14635,23026,GO:0016459,MYO16,myosin complex,3.0
14636,23026,GO:0019903,MYO16,protein phosphatase binding,3.0
14637,23026,GO:0021549,MYO16,cerebellum development,3.0
14638,23026,GO:0048471,MYO16,perinuclear region of cytoplasm,3.0
14640,23026,GO:0048812,MYO16,neuron projection morphogenesis,3.0
14641,23026,GO:0051015,MYO16,actin filament binding,3.0
14643,23026,GO:2000134,MYO16,negative regulation of G1/S transition of mitotic cell cycle,3.0
14645,4643,GO:0000146,MYO1E,microfilament motor activity,3.0
14647,4643,GO:0001570,MYO1E,vasculogenesis,3.0
14648,4643,GO:0001701,MYO1E,in utero embryonic development,3.0
14649,4643,GO:0003094,MYO1E,glomerular filtration,3.0
14650,4643,GO:0003774,MYO1E,motor activity,3.0
14651,4643,GO:0005515,MYO1E,protein binding,3.0
14652,4643,GO:0005516,MYO1E,calmodulin binding,3.0
14653,4643,GO:0005524,MYO1E,ATP binding,3.0
14654,4643,GO:0005737,MYO1E,cytoplasm,3.0
14656,4643,GO:0005856,MYO1E,cytoskeleton,3.0
14657,4643,GO:0005886,MYO1E,plasma membrane,3.0
14658,4643,GO:0005902,MYO1E,microvillus,3.0
14659,4643,GO:0005903,MYO1E,brush border,3.0
14660,4643,GO:0005912,MYO1E,adherens junction,3.0
14661,4643,GO:0006807,MYO1E,nitrogen compound metabolic process,3.0
14662,4643,GO:0006897,MYO1E,endocytosis,3.0
14663,4643,GO:0007015,MYO1E,actin filament organization,3.0
14664,4643,GO:0015629,MYO1E,actin cytoskeleton,3.0
14665,4643,GO:0016459,MYO1E,myosin complex,3.0
14666,4643,GO:0016887,MYO1E,ATPase activity,3.0
14667,4643,GO:0030048,MYO1E,actin filament-based movement,3.0
14668,4643,GO:0030050,MYO1E,vesicle transport along actin filament,3.0
14669,4643,GO:0030898,MYO1E,actin-dependent ATPase activity,3.0
14670,4643,GO:0031982,MYO1E,vesicle,3.0
14671,4643,GO:0032836,MYO1E,glomerular basement membrane development,3.0
14672,4643,GO:0035091,MYO1E,phosphatidylinositol binding,3.0
14673,4643,GO:0035166,MYO1E,post-embryonic hemopoiesis,3.0
14674,4643,GO:0045334,MYO1E,clathrin-coated endocytic vesicle,3.0
14675,4643,GO:0048008,MYO1E,platelet-derived growth factor receptor signaling pathway,3.0
14676,4643,GO:0051015,MYO1E,actin filament binding,3.0
14678,4643,GO:0070062,MYO1E,extracellular exosome,3.0
14679,4643,GO:0072015,MYO1E,glomerular visceral epithelial cell development,3.0
14748,55930,GO:0000146,MYO5C,microfilament motor activity,3.0
14749,55930,GO:0005516,MYO5C,calmodulin binding,3.0
14750,55930,GO:0005524,MYO5C,ATP binding,3.0
14751,55930,GO:0005737,MYO5C,cytoplasm,3.0
14752,55930,GO:0007015,MYO5C,actin filament organization,3.0
14753,55930,GO:0015629,MYO5C,actin cytoskeleton,3.0
14754,55930,GO:0016459,MYO5C,myosin complex,3.0
14755,55930,GO:0030050,MYO5C,vesicle transport along actin filament,3.0
14756,55930,GO:0030898,MYO5C,actin-dependent ATPase activity,3.0
14757,55930,GO:0031982,MYO5C,vesicle,3.0
14758,55930,GO:0051015,MYO5C,actin filament binding,3.0
14759,55930,GO:0070062,MYO5C,extracellular exosome,3.0
14836,4488,GO:0000122,MSX2,negative regulation of transcription by RNA polymerase II,3.0
14838,4488,GO:0000785,MSX2,chromatin,3.0
14839,4488,GO:0000976,MSX2,transcription regulatory region sequence-specific DNA binding,3.0
14840,4488,GO:0000977,MSX2,RNA polymerase II transcription regulatory region sequence-specific DNA binding,3.0
14841,4488,GO:0000981,MSX2,"DNA-binding transcription factor activity, RNA polymerase II-specific",3.0
14844,4488,GO:0001227,MSX2,"DNA-binding transcription repressor activity, RNA polymerase II-specific",3.0
14845,4488,GO:0001649,MSX2,osteoblast differentiation,3.0
14846,4488,GO:0002063,MSX2,chondrocyte development,3.0
14847,4488,GO:0002076,MSX2,osteoblast development,3.0
14848,4488,GO:0003148,MSX2,outflow tract septum morphogenesis,3.0
14849,4488,GO:0003198,MSX2,epithelial to mesenchymal transition involved in endocardial cushion formation,3.0
14850,4488,GO:0003416,MSX2,endochondral bone growth,3.0
14851,4488,GO:0005515,MSX2,protein binding,3.0
14852,4488,GO:0005634,MSX2,nucleus,3.0
14853,4488,GO:0005829,MSX2,cytosol,3.0
14854,4488,GO:0006357,MSX2,regulation of transcription by RNA polymerase II,3.0
14855,4488,GO:0008134,MSX2,transcription factor binding,3.0
14856,4488,GO:0008285,MSX2,negative regulation of cell population proliferation,3.0
14857,4488,GO:0009952,MSX2,anterior/posterior pattern specification,3.0
14858,4488,GO:0016607,MSX2,nuclear speck,3.0
14859,4488,GO:0023019,MSX2,signal transduction involved in regulation of gene expression,3.0
14860,4488,GO:0030513,MSX2,positive regulation of BMP signaling pathway,3.0
14861,4488,GO:0032792,MSX2,negative regulation of CREB transcription factor activity,3.0
14862,4488,GO:0035115,MSX2,embryonic forelimb morphogenesis,3.0
14863,4488,GO:0035116,MSX2,embryonic hindlimb morphogenesis,3.0
14864,4488,GO:0035313,MSX2,"wound healing, spreading of epidermal cells",3.0
14865,4488,GO:0035880,MSX2,embryonic nail plate morphogenesis,3.0
14866,4488,GO:0043066,MSX2,negative regulation of apoptotic process,3.0
14867,4488,GO:0043565,MSX2,sequence-specific DNA binding,3.0
14868,4488,GO:0045599,MSX2,negative regulation of fat cell differentiation,3.0
14869,4488,GO:0045617,MSX2,negative regulation of keratinocyte differentiation,3.0
14870,4488,GO:0045669,MSX2,positive regulation of osteoblast differentiation,3.0
14871,4488,GO:0045892,MSX2,"negative regulation of transcription, DNA-templated",3.0
14872,4488,GO:0048598,MSX2,embryonic morphogenesis,3.0
14873,4488,GO:0048863,MSX2,stem cell differentiation,3.0
14874,4488,GO:0051795,MSX2,positive regulation of timing of catagen,3.0
14875,4488,GO:0060346,MSX2,bone trabecula formation,3.0
14876,4488,GO:0060363,MSX2,cranial suture morphogenesis,3.0
14877,4488,GO:0060364,MSX2,frontal suture morphogenesis,3.0
14878,4488,GO:0060444,MSX2,branching involved in mammary gland duct morphogenesis,3.0
14879,4488,GO:0061312,MSX2,BMP signaling pathway involved in heart development,3.0
14880,4488,GO:0070166,MSX2,enamel mineralization,3.0
14881,4488,GO:0071392,MSX2,cellular response to estradiol stimulus,3.0
14882,4488,GO:0090427,MSX2,activation of meiosis,3.0
14883,4488,GO:1990837,MSX2,sequence-specific double-stranded DNA binding,3.0
14884,4488,GO:2000678,MSX2,negative regulation of transcription regulatory region DNA binding,3.0
14885,4488,GO:2001055,MSX2,positive regulation of mesenchymal cell apoptotic process,3.0
14886,4638,GO:0001725,MYLK,stress fiber,3.0
14888,4638,GO:0003779,MYLK,actin binding,3.0
14889,4638,GO:0004672,MYLK,protein kinase activity,3.0
14890,4638,GO:0004687,MYLK,myosin light chain kinase activity,3.0
14892,4638,GO:0005515,MYLK,protein binding,3.0
14893,4638,GO:0005516,MYLK,calmodulin binding,3.0
14894,4638,GO:0005524,MYLK,ATP binding,3.0
14895,4638,GO:0005737,MYLK,cytoplasm,3.0
14897,4638,GO:0005829,MYLK,cytosol,3.0
14898,4638,GO:0005886,MYLK,plasma membrane,3.0
14899,4638,GO:0006468,MYLK,protein phosphorylation,3.0
14900,4638,GO:0006936,MYLK,muscle contraction,3.0
14901,4638,GO:0006939,MYLK,smooth muscle contraction,3.0
14902,4638,GO:0014820,MYLK,tonic smooth muscle contraction,3.0
14904,4638,GO:0015629,MYLK,actin cytoskeleton,3.0
14905,4638,GO:0030027,MYLK,lamellipodium,3.0
14907,4638,GO:0030335,MYLK,positive regulation of cell migration,3.0
14908,4638,GO:0032060,MYLK,bleb assembly,3.0
14909,4638,GO:0032154,MYLK,cleavage furrow,3.0
14911,4638,GO:0046872,MYLK,metal ion binding,3.0
14912,4638,GO:0051928,MYLK,positive regulation of calcium ion transport,3.0
14913,4638,GO:0060414,MYLK,aorta smooth muscle tissue morphogenesis,3.0
14914,4638,GO:0071476,MYLK,cellular hypotonic response,3.0
14915,4638,GO:0090303,MYLK,positive regulation of wound healing,3.0
14916,93649,GO:0000122,MYOCD,negative regulation of transcription by RNA polymerase II,3.0
14917,93649,GO:0000785,MYOCD,chromatin,3.0
14918,93649,GO:0001560,MYOCD,regulation of cell growth by extracellular stimulus,3.0
14919,93649,GO:0001570,MYOCD,vasculogenesis,3.0
14920,93649,GO:0001666,MYOCD,response to hypoxia,3.0
14921,93649,GO:0003231,MYOCD,cardiac ventricle development,3.0
14922,93649,GO:0003257,MYOCD,positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation,3.0
14923,93649,GO:0003713,MYOCD,transcription coactivator activity,3.0
14925,93649,GO:0005515,MYOCD,protein binding,3.0
14926,93649,GO:0005634,MYOCD,nucleus,3.0
14928,93649,GO:0008134,MYOCD,transcription factor binding,3.0
14929,93649,GO:0008284,MYOCD,positive regulation of cell population proliferation,3.0
14930,93649,GO:0008285,MYOCD,negative regulation of cell population proliferation,3.0
14931,93649,GO:0010667,MYOCD,negative regulation of cardiac muscle cell apoptotic process,3.0
14932,93649,GO:0010832,MYOCD,negative regulation of myotube differentiation,3.0
14933,93649,GO:0030511,MYOCD,positive regulation of transforming growth factor beta receptor signaling pathway,3.0
14934,93649,GO:0035035,MYOCD,histone acetyltransferase binding,3.0
14935,93649,GO:0035051,MYOCD,cardiocyte differentiation,3.0
14936,93649,GO:0035065,MYOCD,regulation of histone acetylation,3.0
14937,93649,GO:0035886,MYOCD,vascular associated smooth muscle cell differentiation,3.0
14938,93649,GO:0042826,MYOCD,histone deacetylase binding,3.0
14939,93649,GO:0043388,MYOCD,positive regulation of DNA binding,3.0
14940,93649,GO:0043954,MYOCD,cellular component maintenance,3.0
14941,93649,GO:0045661,MYOCD,regulation of myoblast differentiation,3.0
14942,93649,GO:0045736,MYOCD,negative regulation of cyclin-dependent protein serine/threonine kinase activity,3.0
14943,93649,GO:0045893,MYOCD,"positive regulation of transcription, DNA-templated",3.0
14944,93649,GO:0045944,MYOCD,positive regulation of transcription by RNA polymerase II,3.0
14946,93649,GO:0045987,MYOCD,positive regulation of smooth muscle contraction,3.0
14947,93649,GO:0048286,MYOCD,lung alveolus development,3.0
14948,93649,GO:0048565,MYOCD,digestive tract development,3.0
14949,93649,GO:0051091,MYOCD,positive regulation of DNA-binding transcription factor activity,3.0
14950,93649,GO:0051145,MYOCD,smooth muscle cell differentiation,3.0
14952,93649,GO:0051150,MYOCD,regulation of smooth muscle cell differentiation,3.0
14953,93649,GO:0051152,MYOCD,positive regulation of smooth muscle cell differentiation,3.0
14954,93649,GO:0055007,MYOCD,cardiac muscle cell differentiation,3.0
14956,93649,GO:0055012,MYOCD,ventricular cardiac muscle cell differentiation,3.0
14957,93649,GO:0060065,MYOCD,uterus development,3.0
14958,93649,GO:0060157,MYOCD,urinary bladder development,3.0
14959,93649,GO:0060354,MYOCD,negative regulation of cell adhesion molecule production,3.0
14960,93649,GO:0061629,MYOCD,RNA polymerase II-specific DNA-binding transcription factor binding,3.0
14961,93649,GO:0070412,MYOCD,R-SMAD binding,3.0
14962,93649,GO:0097070,MYOCD,ductus arteriosus closure,3.0
14963,93649,GO:1900222,MYOCD,negative regulation of amyloid-beta clearance,3.0
14964,93649,GO:1900239,MYOCD,regulation of phenotypic switching,3.0
14965,93649,GO:1903800,MYOCD,positive regulation of production of miRNAs involved in gene silencing by miRNA,3.0
14966,93649,GO:1904706,MYOCD,negative regulation of vascular associated smooth muscle cell proliferation,3.0
14967,93649,GO:1904753,MYOCD,negative regulation of vascular associated smooth muscle cell migration,3.0
14968,93649,GO:2000587,MYOCD,negative regulation of platelet-derived growth factor receptor-beta signaling pathway,3.0
14969,93649,GO:2000721,MYOCD,positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,3.0
14970,93649,GO:2000724,MYOCD,positive regulation of cardiac vascular smooth muscle cell differentiation,3.0
14971,93649,GO:2000727,MYOCD,positive regulation of cardiac muscle cell differentiation,3.0
14972,93649,GO:2001015,MYOCD,negative regulation of skeletal muscle cell differentiation,3.0
14973,254827,GO:0005515,NAALADL2,protein binding,3.0
14974,254827,GO:0005654,NAALADL2,nucleoplasm,3.0
14975,254827,GO:0016021,NAALADL2,integral component of membrane,3.0
15036,344148,GO:0001578,NCKAP5,microtubule bundle formation,3.0
15037,344148,GO:0005575,NCKAP5,cellular_component,3.0
15038,344148,GO:0007019,NCKAP5,microtubule depolymerization,3.0
15039,344148,GO:0008150,NCKAP5,biological_process,3.0
15040,344148,GO:0035371,NCKAP5,microtubule plus-end,3.0
15082,257194,GO:0005515,NEGR1,protein binding,3.0
15083,257194,GO:0005576,NEGR1,extracellular region,3.0
15084,257194,GO:0005886,NEGR1,plasma membrane,3.0
15085,257194,GO:0007626,NEGR1,locomotory behavior,3.0
15086,257194,GO:0007631,NEGR1,feeding behavior,3.0
15087,257194,GO:0010976,NEGR1,positive regulation of neuron projection development,3.0
15088,257194,GO:0031225,NEGR1,anchored component of membrane,3.0
15089,257194,GO:0098609,NEGR1,cell-cell adhesion,3.0
15090,4756,GO:0005515,NEO1,protein binding,3.0
15091,4756,GO:0005654,NEO1,nucleoplasm,3.0
15092,4756,GO:0005794,NEO1,Golgi apparatus,3.0
15093,4756,GO:0005886,NEO1,plasma membrane,3.0
15095,4756,GO:0005887,NEO1,integral component of plasma membrane,3.0
15096,4756,GO:0007155,NEO1,cell adhesion,3.0
15097,4756,GO:0007411,NEO1,axon guidance,3.0
15098,4756,GO:0030513,NEO1,positive regulation of BMP signaling pathway,3.0
15099,4756,GO:0038023,NEO1,signaling receptor activity,3.0
15100,4756,GO:0039706,NEO1,co-receptor binding,3.0
15101,4756,GO:0055072,NEO1,iron ion homeostasis,3.0
15102,4756,GO:0098797,NEO1,plasma membrane protein complex,3.0
15199,4774,GO:0000785,NFIA,chromatin,3.0
15200,4774,GO:0000978,NFIA,RNA polymerase II cis-regulatory region sequence-specific DNA binding,3.0
15202,4774,GO:0000981,NFIA,"DNA-binding transcription factor activity, RNA polymerase II-specific",3.0
15204,4774,GO:0001228,NFIA,"DNA-binding transcription activator activity, RNA polymerase II-specific",3.0
15205,4774,GO:0003682,NFIA,chromatin binding,3.0
15206,4774,GO:0003700,NFIA,DNA-binding transcription factor activity,3.0
15207,4774,GO:0005634,NFIA,nucleus,3.0
15210,4774,GO:0005654,NFIA,nucleoplasm,3.0
15211,4774,GO:0006260,NFIA,DNA replication,3.0
15212,4774,GO:0006355,NFIA,"regulation of transcription, DNA-templated",3.0
15213,4774,GO:0006357,NFIA,regulation of transcription by RNA polymerase II,3.0
15214,4774,GO:0008134,NFIA,transcription factor binding,3.0
15215,4774,GO:0019079,NFIA,viral genome replication,3.0
15216,4774,GO:0030054,NFIA,cell junction,3.0
15217,4774,GO:0045944,NFIA,positive regulation of transcription by RNA polymerase II,3.0
15218,4774,GO:0060074,NFIA,synapse maturation,3.0
15219,4774,GO:0072189,NFIA,ureter development,3.0
15220,4781,GO:0000785,NFIB,chromatin,3.0
15221,4781,GO:0000978,NFIB,RNA polymerase II cis-regulatory region sequence-specific DNA binding,3.0
15223,4781,GO:0000981,NFIB,"DNA-binding transcription factor activity, RNA polymerase II-specific",3.0
15226,4781,GO:0001228,NFIB,"DNA-binding transcription activator activity, RNA polymerase II-specific",3.0
15227,4781,GO:0001650,NFIB,fibrillar center,3.0
15228,4781,GO:0002062,NFIB,chondrocyte differentiation,3.0
15229,4781,GO:0003677,NFIB,DNA binding,3.0
15230,4781,GO:0005634,NFIB,nucleus,3.0
15232,4781,GO:0005654,NFIB,nucleoplasm,3.0
15233,4781,GO:0006260,NFIB,DNA replication,3.0
15234,4781,GO:0006357,NFIB,regulation of transcription by RNA polymerase II,3.0
15235,4781,GO:0007420,NFIB,brain development,3.0
15236,4781,GO:0009617,NFIB,response to bacterium,3.0
15237,4781,GO:0010001,NFIB,glial cell differentiation,3.0
